timestamp,gpu_util_pct,mem_util_pct,mem_used_MB,mem_total_MB
2026/06/02 18:57:02.790, 0, 0, 788, 23034
2026/06/02 18:57:07.792, 0, 0, 788, 23034
2026/06/02 18:57:12.794, 0, 0, 788, 23034
2026/06/02 18:57:17.794, 0, 0, 788, 23034
2026/06/02 18:57:22.795, 0, 0, 788, 23034
2026/06/02 18:57:27.796, 0, 0, 788, 23034
2026/06/02 18:57:32.797, 0, 0, 788, 23034
2026/06/02 18:57:37.798, 0, 0, 788, 23034
2026/06/02 18:57:42.799, 0, 0, 788, 23034
2026/06/02 18:57:47.800, 0, 0, 788, 23034
2026/06/02 18:57:52.801, 0, 0, 788, 23034
2026/06/02 18:57:57.802, 0, 0, 788, 23034
2026/06/02 18:58:02.803, 0, 0, 788, 23034
2026/06/02 18:58:07.804, 0, 0, 788, 23034
2026/06/02 18:58:12.805, 0, 0, 788, 23034
2026/06/02 18:58:17.807, 0, 0, 788, 23034
2026/06/02 18:58:22.807, 0, 0, 788, 23034
2026/06/02 18:58:27.808, 0, 0, 788, 23034
2026/06/02 18:58:32.809, 0, 0, 788, 23034
2026/06/02 18:58:37.811, 0, 0, 788, 23034
2026/06/02 18:58:42.813, 0, 0, 788, 23034
2026/06/02 18:58:47.813, 0, 0, 788, 23034
2026/06/02 18:58:52.815, 0, 0, 788, 23034
2026/06/02 18:58:57.818, 0, 0, 788, 23034
2026/06/02 18:59:02.819, 0, 0, 788, 23034
2026/06/02 18:59:07.821, 0, 0, 788, 23034
2026/06/02 18:59:12.822, 0, 0, 788, 23034
2026/06/02 18:59:17.823, 0, 0, 788, 23034
2026/06/02 18:59:22.825, 0, 0, 788, 23034
2026/06/02 18:59:27.828, 0, 0, 788, 23034
2026/06/02 18:59:32.829, 0, 0, 788, 23034
2026/06/02 18:59:37.831, 0, 0, 788, 23034
2026/06/02 18:59:42.832, 0, 0, 788, 23034
2026/06/02 18:59:47.833, 0, 0, 788, 23034
2026/06/02 18:59:52.835, 0, 0, 788, 23034
2026/06/02 18:59:57.836, 0, 0, 788, 23034
2026/06/02 19:00:02.838, 0, 0, 788, 23034
2026/06/02 19:00:07.840, 0, 0, 788, 23034
2026/06/02 19:00:12.841, 0, 0, 788, 23034
2026/06/02 19:00:17.842, 0, 0, 788, 23034
2026/06/02 19:00:22.843, 0, 0, 788, 23034
2026/06/02 19:00:27.844, 0, 0, 788, 23034
2026/06/02 19:00:32.849, 0, 0, 788, 23034
2026/06/02 19:00:37.850, 0, 0, 788, 23034
2026/06/02 19:00:42.851, 0, 0, 788, 23034
2026/06/02 19:00:47.852, 0, 0, 788, 23034
2026/06/02 19:00:52.853, 0, 0, 788, 23034
2026/06/02 19:00:57.855, 0, 0, 788, 23034
2026/06/02 19:01:02.856, 0, 0, 788, 23034
2026/06/02 19:01:07.858, 0, 0, 788, 23034
2026/06/02 19:01:12.859, 0, 0, 788, 23034
2026/06/02 19:01:17.860, 0, 0, 788, 23034
2026/06/02 19:01:22.861, 0, 0, 788, 23034
2026/06/02 19:01:27.863, 0, 0, 788, 23034
2026/06/02 19:01:32.865, 0, 0, 788, 23034
2026/06/02 19:01:37.865, 0, 0, 788, 23034
2026/06/02 19:01:42.866, 0, 0, 788, 23034
2026/06/02 19:01:47.868, 0, 0, 788, 23034
2026/06/02 19:01:52.870, 0, 0, 788, 23034
2026/06/02 19:01:57.871, 0, 0, 788, 23034
2026/06/02 19:02:02.872, 0, 0, 788, 23034
2026/06/02 19:02:07.874, 0, 0, 788, 23034
2026/06/02 19:02:12.875, 0, 0, 788, 23034
2026/06/02 19:02:17.876, 0, 0, 788, 23034
2026/06/02 19:02:22.877, 0, 0, 788, 23034
2026/06/02 19:02:27.879, 0, 0, 788, 23034
2026/06/02 19:02:32.879, 0, 0, 788, 23034
2026/06/02 19:02:37.880, 0, 0, 788, 23034
2026/06/02 19:02:42.882, 0, 0, 788, 23034
2026/06/02 19:02:47.884, 0, 0, 788, 23034
2026/06/02 19:02:52.885, 0, 0, 788, 23034
2026/06/02 19:02:57.886, 0, 0, 788, 23034
2026/06/02 19:03:02.887, 0, 0, 788, 23034
2026/06/02 19:03:07.888, 0, 0, 788, 23034
2026/06/02 19:03:12.889, 0, 0, 788, 23034
2026/06/02 19:03:17.891, 0, 0, 788, 23034
2026/06/02 19:03:22.892, 0, 0, 788, 23034
2026/06/02 19:03:27.893, 0, 0, 788, 23034
2026/06/02 19:03:32.894, 0, 0, 788, 23034
2026/06/02 19:03:37.896, 0, 0, 788, 23034
2026/06/02 19:03:42.897, 0, 0, 788, 23034
2026/06/02 19:03:47.899, 0, 0, 788, 23034
2026/06/02 19:03:52.900, 0, 0, 788, 23034
2026/06/02 19:03:57.901, 0, 0, 788, 23034
2026/06/02 19:04:02.902, 0, 0, 788, 23034
2026/06/02 19:04:07.902, 0, 0, 788, 23034
2026/06/02 19:04:12.904, 0, 0, 788, 23034
2026/06/02 19:04:17.906, 0, 0, 788, 23034
2026/06/02 19:04:22.907, 0, 0, 788, 23034
2026/06/02 19:04:27.907, 0, 0, 788, 23034
2026/06/02 19:04:32.908, 0, 0, 788, 23034
2026/06/02 19:04:37.910, 0, 0, 788, 23034
2026/06/02 19:04:42.910, 0, 0, 788, 23034
2026/06/02 19:04:47.911, 0, 0, 788, 23034
2026/06/02 19:04:52.912, 0, 0, 788, 23034
2026/06/02 19:04:57.914, 0, 0, 788, 23034
2026/06/02 19:05:02.916, 0, 0, 788, 23034
2026/06/02 19:05:07.917, 0, 0, 788, 23034
2026/06/02 19:05:12.917, 0, 0, 788, 23034
2026/06/02 19:05:17.918, 0, 0, 788, 23034
2026/06/02 19:05:22.920, 0, 0, 788, 23034
2026/06/02 19:05:27.920, 0, 0, 788, 23034
2026/06/02 19:05:32.921, 0, 0, 788, 23034
2026/06/02 19:05:37.922, 0, 0, 788, 23034
2026/06/02 19:05:42.922, 0, 0, 788, 23034
2026/06/02 19:05:47.923, 0, 0, 788, 23034
2026/06/02 19:05:52.925, 0, 0, 788, 23034
2026/06/02 19:05:57.926, 0, 0, 788, 23034
2026/06/02 19:06:02.927, 0, 0, 788, 23034
2026/06/02 19:06:07.928, 0, 0, 788, 23034
2026/06/02 19:06:12.930, 0, 0, 788, 23034
2026/06/02 19:06:17.931, 0, 0, 788, 23034
2026/06/02 19:06:22.933, 0, 0, 788, 23034
2026/06/02 19:06:27.935, 0, 0, 788, 23034
2026/06/02 19:06:32.937, 0, 0, 788, 23034
2026/06/02 19:06:37.938, 0, 0, 788, 23034
2026/06/02 19:06:42.939, 0, 0, 788, 23034
2026/06/02 19:06:47.941, 0, 0, 788, 23034
2026/06/02 19:06:52.942, 0, 0, 788, 23034
2026/06/02 19:06:57.944, 0, 0, 788, 23034
