timestamp,gpu_util_pct,mem_util_pct,mem_used_MB,mem_total_MB
2026/06/02 17:44:44.488, 0, 0, 1007, 23034
2026/06/02 17:44:49.490, 0, 0, 1007, 23034
2026/06/02 17:44:54.491, 0, 0, 1007, 23034
2026/06/02 17:44:59.491, 0, 0, 1007, 23034
2026/06/02 17:45:04.492, 0, 0, 1007, 23034
2026/06/02 17:45:09.492, 0, 0, 1007, 23034
2026/06/02 17:45:14.493, 0, 0, 1007, 23034
2026/06/02 17:45:19.494, 0, 0, 1007, 23034
2026/06/02 17:45:24.495, 0, 0, 1007, 23034
2026/06/02 17:45:29.496, 0, 0, 1007, 23034
2026/06/02 17:45:34.497, 0, 0, 1007, 23034
2026/06/02 17:45:39.498, 0, 0, 1007, 23034
2026/06/02 17:45:44.500, 0, 0, 1007, 23034
2026/06/02 17:45:49.500, 0, 0, 1007, 23034
2026/06/02 17:45:54.502, 0, 0, 1007, 23034
2026/06/02 17:45:59.503, 0, 0, 1007, 23034
2026/06/02 17:46:04.504, 0, 0, 1007, 23034
2026/06/02 17:46:09.505, 0, 0, 1007, 23034
2026/06/02 17:46:14.506, 0, 0, 1007, 23034
2026/06/02 17:46:19.507, 0, 0, 1007, 23034
2026/06/02 17:46:24.509, 0, 0, 1007, 23034
2026/06/02 17:46:29.509, 0, 0, 1007, 23034
2026/06/02 17:46:34.511, 0, 0, 1007, 23034
2026/06/02 17:46:39.511, 0, 0, 1007, 23034
2026/06/02 17:46:44.513, 0, 0, 1007, 23034
2026/06/02 17:46:49.514, 0, 0, 1007, 23034
2026/06/02 17:46:54.515, 0, 0, 1007, 23034
2026/06/02 17:46:59.516, 0, 0, 1007, 23034
2026/06/02 17:47:04.518, 0, 0, 1007, 23034
2026/06/02 17:47:09.519, 0, 0, 1007, 23034
2026/06/02 17:47:14.520, 0, 0, 1007, 23034
2026/06/02 17:47:19.521, 0, 0, 1007, 23034
2026/06/02 17:47:24.523, 0, 0, 1007, 23034
2026/06/02 17:47:29.524, 0, 0, 1007, 23034
2026/06/02 17:47:34.525, 0, 0, 1007, 23034
2026/06/02 17:47:39.526, 0, 0, 1007, 23034
2026/06/02 17:47:44.528, 0, 0, 1007, 23034
2026/06/02 17:47:49.529, 0, 0, 1007, 23034
2026/06/02 17:47:54.530, 0, 0, 1007, 23034
2026/06/02 17:47:59.531, 0, 0, 1007, 23034
2026/06/02 17:48:04.533, 0, 0, 1007, 23034
2026/06/02 17:48:09.534, 0, 0, 1007, 23034
2026/06/02 17:48:14.535, 0, 0, 1007, 23034
2026/06/02 17:48:19.537, 0, 0, 1007, 23034
2026/06/02 17:48:24.538, 0, 0, 1007, 23034
2026/06/02 17:48:29.539, 0, 0, 1007, 23034
2026/06/02 17:48:34.540, 0, 0, 1007, 23034
2026/06/02 17:48:39.541, 0, 0, 1007, 23034
2026/06/02 17:48:44.542, 0, 0, 1007, 23034
2026/06/02 17:48:49.543, 0, 0, 1007, 23034
2026/06/02 17:48:54.544, 0, 0, 1007, 23034
2026/06/02 17:48:59.546, 0, 0, 1007, 23034
2026/06/02 17:49:04.547, 0, 0, 1007, 23034
2026/06/02 17:49:09.548, 0, 0, 1007, 23034
2026/06/02 17:49:14.549, 0, 0, 1007, 23034
2026/06/02 17:49:19.550, 2, 1, 1007, 23034
2026/06/02 17:49:24.551, 1, 0, 1007, 23034
2026/06/02 17:49:29.552, 0, 0, 1007, 23034
2026/06/02 17:49:34.554, 0, 0, 1007, 23034
2026/06/02 17:49:39.555, 0, 0, 1007, 23034
2026/06/02 17:49:44.556, 0, 0, 1007, 23034
2026/06/02 17:49:49.558, 0, 0, 1007, 23034
2026/06/02 17:49:54.559, 0, 0, 1007, 23034
2026/06/02 17:49:59.560, 0, 0, 1007, 23034
2026/06/02 17:50:04.562, 0, 0, 1007, 23034
2026/06/02 17:50:09.563, 0, 0, 1007, 23034
2026/06/02 17:50:14.564, 0, 0, 1007, 23034
2026/06/02 17:50:19.565, 0, 0, 1007, 23034
2026/06/02 17:50:24.566, 0, 0, 1007, 23034
2026/06/02 17:50:29.567, 0, 0, 1007, 23034
2026/06/02 17:50:34.569, 0, 0, 1007, 23034
2026/06/02 17:50:39.570, 0, 0, 1007, 23034
2026/06/02 17:50:44.571, 0, 0, 1007, 23034
2026/06/02 17:50:49.572, 0, 0, 1007, 23034
2026/06/02 17:50:54.574, 0, 0, 1007, 23034
2026/06/02 17:50:59.575, 0, 0, 1007, 23034
2026/06/02 17:51:04.576, 0, 0, 1007, 23034
2026/06/02 17:51:09.577, 0, 0, 1007, 23034
2026/06/02 17:51:14.579, 0, 0, 1007, 23034
2026/06/02 17:51:19.580, 0, 0, 1007, 23034
2026/06/02 17:51:24.581, 0, 0, 1007, 23034
2026/06/02 17:51:29.582, 0, 0, 1007, 23034
2026/06/02 17:51:34.584, 0, 0, 1007, 23034
2026/06/02 17:51:39.584, 0, 0, 1007, 23034
2026/06/02 17:51:44.585, 0, 0, 1007, 23034
2026/06/02 17:51:49.586, 0, 0, 1007, 23034
2026/06/02 17:51:54.586, 0, 0, 1007, 23034
2026/06/02 17:51:59.587, 0, 0, 1007, 23034
2026/06/02 17:52:04.589, 0, 0, 1007, 23034
