timestamp,cpu_util_pct,mem_used_MB,mem_total_MB,swap_used_MB
2026/06/02 14:07:35,0,3335,61909,0
2026/06/02 14:07:40,0,4436,61909,0
2026/06/02 14:07:45,0,5238,61909,0
2026/06/02 14:07:49,0,5911,61909,0
2026/06/02 14:07:54,0,6267,61909,0
2026/06/02 14:07:58,0,6292,61909,0
2026/06/02 14:08:03,0,6307,61909,0
2026/06/02 14:08:07,0,5559,61909,0
2026/06/02 14:08:12,0,6154,61909,0
2026/06/02 14:08:16,0,6111,61909,0
2026/06/02 14:08:21,0,6117,61909,0
2026/06/02 14:08:25,0,6370,61909,0
2026/06/02 14:08:30,0,6282,61909,0
2026/06/02 14:08:34,0,5284,61909,0
2026/06/02 14:08:39,0,5831,61909,0
2026/06/02 14:08:43,0,6153,61909,0
2026/06/02 14:08:48,0,6450,61909,0
2026/06/02 14:08:52,0,6708,61909,0
2026/06/02 14:08:57,0,6471,61909,0
2026/06/02 14:09:01,0,6476,61909,0
2026/06/02 14:09:06,0,6657,61909,0
2026/06/02 14:09:10,0,5804,61909,0
2026/06/02 14:09:15,0,6152,61909,0
2026/06/02 14:09:20,0,6360,61909,0
2026/06/02 14:09:24,0,6467,61909,0
2026/06/02 14:09:29,0,6776,61909,0
2026/06/02 14:09:33,0,6669,61909,0
2026/06/02 14:09:38,0,6507,61909,0
2026/06/02 14:09:42,0,5548,61909,0
2026/06/02 14:09:47,0,5743,61909,0
2026/06/02 14:09:51,0,5800,61909,0
2026/06/02 14:09:56,0,7842,61909,0
2026/06/02 14:10:00,0,8206,61909,0
2026/06/02 14:10:05,0,8359,61909,0
2026/06/02 14:10:09,0,8405,61909,0
2026/06/02 14:10:14,0,8418,61909,0
2026/06/02 14:10:18,0,8413,61909,0
2026/06/02 14:10:23,0,8393,61909,0
2026/06/02 14:10:28,0,8379,61909,0
2026/06/02 14:10:32,0,8374,61909,0
2026/06/02 14:10:37,0,8387,61909,0
2026/06/02 14:10:41,0,8420,61909,0
2026/06/02 14:10:46,0,8493,61909,0
2026/06/02 14:10:50,0,8509,61909,0
2026/06/02 14:10:55,0,5503,61909,0
2026/06/02 14:10:59,0,8096,61909,0
2026/06/02 14:11:04,0,8394,61909,0
2026/06/02 14:11:08,0,8464,61909,0
2026/06/02 14:11:13,0,8573,61909,0
2026/06/02 14:11:17,0,8629,61909,0
2026/06/02 14:11:22,0,8612,61909,0
2026/06/02 14:11:27,0,8605,61909,0
2026/06/02 14:11:31,0,8608,61909,0
2026/06/02 14:11:36,0,8617,61909,0
2026/06/02 14:11:40,0,8627,61909,0
2026/06/02 14:11:45,0,7357,61909,0
2026/06/02 14:11:49,0,8013,61909,0
2026/06/02 14:11:54,0,8111,61909,0
2026/06/02 14:11:58,0,8160,61909,0
2026/06/02 14:12:03,0,8159,61909,0
2026/06/02 14:12:07,0,8143,61909,0
2026/06/02 14:12:12,0,8142,61909,0
2026/06/02 14:12:17,0,8193,61909,0
2026/06/02 14:12:21,0,8180,61909,0
2026/06/02 14:12:26,0,8170,61909,0
2026/06/02 14:12:30,0,8170,61909,0
2026/06/02 14:12:35,0,7697,61909,0
2026/06/02 14:12:39,0,8036,61909,0
2026/06/02 14:12:44,0,8161,61909,0
2026/06/02 14:12:48,0,8182,61909,0
2026/06/02 14:12:53,0,8197,61909,0
2026/06/02 14:12:57,0,8187,61909,0
2026/06/02 14:13:02,0,8155,61909,0
2026/06/02 14:13:07,0,8154,61909,0
2026/06/02 14:13:11,0,8148,61909,0
2026/06/02 14:13:16,0,8135,61909,0
2026/06/02 14:13:20,0,8135,61909,0
2026/06/02 14:13:25,0,6502,61909,0
2026/06/02 14:13:29,0,7612,61909,0
2026/06/02 14:13:34,0,7692,61909,0
2026/06/02 14:13:38,0,7920,61909,0
2026/06/02 14:13:43,0,7903,61909,0
2026/06/02 14:13:47,0,6933,61909,0
2026/06/02 14:13:52,0,8279,61909,0
2026/06/02 14:13:56,0,8353,61909,0
2026/06/02 14:14:01,0,8619,61909,0
2026/06/02 14:14:06,0,8826,61909,0
2026/06/02 14:14:10,0,8827,61909,0
2026/06/02 14:14:15,0,8827,61909,0
2026/06/02 14:14:19,0,7143,61909,0
2026/06/02 14:14:24,0,7427,61909,0
2026/06/02 14:14:28,0,7563,61909,0
2026/06/02 14:14:33,0,5651,61909,0
2026/06/02 14:14:37,0,6709,61909,0
2026/06/02 14:14:42,0,6823,61909,0
2026/06/02 14:14:46,0,6922,61909,0
2026/06/02 14:14:51,0,4634,61909,0
2026/06/02 14:14:56,0,6389,61909,0
2026/06/02 14:15:00,0,6428,61909,0
2026/06/02 14:15:05,0,6464,61909,0
2026/06/02 14:15:09,0,5972,61909,0
2026/06/02 14:15:14,0,7294,61909,0
2026/06/02 14:15:18,0,8157,61909,0
2026/06/02 14:15:23,0,5823,61909,0
2026/06/02 14:15:27,0,6902,61909,0
2026/06/02 14:15:32,0,7617,61909,0
2026/06/02 14:15:36,0,5849,61909,0
2026/06/02 14:15:41,0,7024,61909,0
2026/06/02 14:15:45,0,5553,61909,0
2026/06/02 14:15:50,0,3585,61909,0
2026/06/02 14:15:54,0,4785,61909,0
2026/06/02 14:15:59,0,9669,61909,0
2026/06/02 14:16:03,0,13411,61909,0
2026/06/02 14:16:08,0,12689,61909,0
2026/06/02 14:16:12,0,20907,61909,0
2026/06/02 14:16:17,0,29542,61909,0
2026/06/02 14:16:22,0,21156,61909,0
2026/06/02 14:16:26,0,27924,61909,0
2026/06/02 14:16:31,0,36149,61909,0
2026/06/02 14:16:35,0,3760,61909,0
2026/06/02 14:16:40,0,3715,61909,0
2026/06/02 14:16:44,0,3694,61909,0
2026/06/02 14:16:49,0,3650,61909,0
2026/06/02 14:16:53,0,3614,61909,0
2026/06/02 14:16:58,0,3555,61909,0
2026/06/02 14:17:02,0,3539,61909,0
2026/06/02 14:17:07,0,3478,61909,0
2026/06/02 14:17:11,0,3434,61909,0
2026/06/02 14:17:16,0,3383,61909,0
2026/06/02 14:17:20,0,3356,61909,0
2026/06/02 14:17:25,0,3319,61909,0
2026/06/02 14:17:29,0,3317,61909,0
2026/06/02 14:17:34,0,3312,61909,0
2026/06/02 14:17:38,0,3323,61909,0
2026/06/02 14:17:43,0,3302,61909,0
2026/06/02 14:17:47,0,3301,61909,0
