timestamp,gpu_util_pct,mem_util_pct,mem_used_MB,mem_total_MB
2026/06/02 16:01:55.553, 0, 0, 792, 23034
2026/06/02 16:02:00.555, 0, 0, 792, 23034
2026/06/02 16:02:05.556, 0, 0, 792, 23034
2026/06/02 16:02:10.556, 0, 0, 792, 23034
2026/06/02 16:02:15.557, 0, 0, 792, 23034
2026/06/02 16:02:20.557, 0, 0, 792, 23034
2026/06/02 16:02:25.558, 0, 0, 792, 23034
2026/06/02 16:02:30.559, 0, 0, 792, 23034
2026/06/02 16:02:35.561, 0, 0, 792, 23034
2026/06/02 16:02:40.562, 0, 0, 792, 23034
2026/06/02 16:02:45.564, 0, 0, 792, 23034
2026/06/02 16:02:50.566, 0, 0, 792, 23034
2026/06/02 16:02:55.568, 0, 0, 792, 23034
2026/06/02 16:03:00.569, 0, 0, 792, 23034
2026/06/02 16:03:05.571, 0, 0, 792, 23034
2026/06/02 16:03:10.573, 0, 0, 792, 23034
2026/06/02 16:03:15.575, 0, 0, 792, 23034
2026/06/02 16:03:20.576, 0, 0, 792, 23034
2026/06/02 16:03:25.577, 0, 0, 792, 23034
2026/06/02 16:03:30.578, 0, 0, 792, 23034
2026/06/02 16:03:35.580, 0, 0, 792, 23034
2026/06/02 16:03:40.582, 0, 0, 792, 23034
2026/06/02 16:03:45.582, 0, 0, 792, 23034
2026/06/02 16:03:50.583, 0, 0, 792, 23034
2026/06/02 16:03:55.584, 0, 0, 792, 23034
2026/06/02 16:04:00.585, 0, 0, 792, 23034
2026/06/02 16:04:05.586, 0, 0, 792, 23034
2026/06/02 16:04:10.588, 0, 0, 792, 23034
2026/06/02 16:04:15.589, 0, 0, 792, 23034
2026/06/02 16:04:20.591, 0, 0, 792, 23034
2026/06/02 16:04:25.593, 0, 0, 792, 23034
2026/06/02 16:04:30.594, 0, 0, 792, 23034
2026/06/02 16:04:35.596, 0, 0, 792, 23034
2026/06/02 16:04:40.598, 0, 0, 792, 23034
2026/06/02 16:04:45.600, 0, 0, 792, 23034
2026/06/02 16:04:50.601, 0, 0, 792, 23034
2026/06/02 16:04:55.603, 0, 0, 792, 23034
2026/06/02 16:05:00.605, 0, 0, 792, 23034
2026/06/02 16:05:05.606, 0, 0, 792, 23034
2026/06/02 16:05:10.608, 0, 0, 792, 23034
2026/06/02 16:05:15.609, 0, 0, 792, 23034
2026/06/02 16:05:20.611, 0, 0, 803, 23034
2026/06/02 16:05:25.613, 0, 0, 792, 23034
2026/06/02 16:05:30.614, 0, 0, 792, 23034
2026/06/02 16:05:35.615, 0, 0, 792, 23034
2026/06/02 16:05:40.617, 0, 0, 792, 23034
2026/06/02 16:05:45.619, 0, 0, 792, 23034
2026/06/02 16:05:50.619, 0, 0, 792, 23034
2026/06/02 16:05:55.620, 0, 0, 792, 23034
2026/06/02 16:06:00.651, 0, 0, 792, 23034
2026/06/02 16:06:05.652, 0, 0, 792, 23034
2026/06/02 16:06:10.653, 0, 0, 792, 23034
2026/06/02 16:06:15.655, 0, 0, 792, 23034
2026/06/02 16:06:20.656, 0, 0, 792, 23034
2026/06/02 16:06:25.657, 0, 0, 792, 23034
2026/06/02 16:06:30.659, 0, 0, 792, 23034
2026/06/02 16:06:35.660, 0, 0, 792, 23034
2026/06/02 16:06:40.661, 0, 0, 792, 23034
2026/06/02 16:06:45.661, 0, 0, 792, 23034
2026/06/02 16:06:50.663, 0, 0, 792, 23034
2026/06/02 16:06:55.664, 0, 0, 792, 23034
2026/06/02 16:07:00.665, 0, 0, 792, 23034
2026/06/02 16:07:05.666, 0, 0, 792, 23034
2026/06/02 16:07:10.668, 0, 0, 792, 23034
2026/06/02 16:07:15.669, 0, 0, 792, 23034
2026/06/02 16:07:20.670, 0, 0, 792, 23034
2026/06/02 16:07:25.672, 0, 0, 792, 23034
2026/06/02 16:07:30.673, 0, 0, 792, 23034
2026/06/02 16:07:35.674, 0, 0, 792, 23034
2026/06/02 16:07:40.675, 0, 0, 792, 23034
2026/06/02 16:07:45.677, 0, 0, 792, 23034
2026/06/02 16:07:50.678, 0, 0, 792, 23034
2026/06/02 16:07:55.679, 0, 0, 792, 23034
2026/06/02 16:08:00.680, 0, 0, 792, 23034
2026/06/02 16:08:05.681, 0, 0, 792, 23034
2026/06/02 16:08:10.683, 0, 0, 792, 23034
2026/06/02 16:08:15.684, 0, 0, 792, 23034
2026/06/02 16:08:20.684, 0, 0, 792, 23034
2026/06/02 16:08:25.685, 0, 0, 792, 23034
2026/06/02 16:08:30.686, 0, 0, 792, 23034
2026/06/02 16:08:35.688, 0, 0, 792, 23034
2026/06/02 16:08:40.689, 0, 0, 792, 23034
2026/06/02 16:08:45.690, 0, 0, 792, 23034
2026/06/02 16:08:50.691, 0, 0, 792, 23034
2026/06/02 16:08:55.692, 0, 0, 792, 23034
2026/06/02 16:09:00.693, 0, 0, 792, 23034
2026/06/02 16:09:05.694, 0, 0, 792, 23034
2026/06/02 16:09:10.695, 0, 0, 792, 23034
2026/06/02 16:09:15.697, 0, 0, 792, 23034
2026/06/02 16:09:20.698, 0, 0, 792, 23034
2026/06/02 16:09:25.700, 0, 0, 792, 23034
2026/06/02 16:09:30.701, 0, 0, 792, 23034
2026/06/02 16:09:35.702, 0, 0, 792, 23034
2026/06/02 16:09:40.703, 0, 0, 792, 23034
2026/06/02 16:09:45.704, 0, 0, 792, 23034
2026/06/02 16:09:50.705, 0, 0, 792, 23034
2026/06/02 16:09:55.707, 0, 0, 792, 23034
2026/06/02 16:10:00.707, 0, 0, 792, 23034
2026/06/02 16:10:05.708, 0, 0, 792, 23034
2026/06/02 16:10:10.709, 0, 0, 792, 23034
2026/06/02 16:10:15.711, 0, 0, 792, 23034
2026/06/02 16:10:20.712, 0, 0, 792, 23034
2026/06/02 16:10:25.713, 0, 0, 792, 23034
2026/06/02 16:10:30.715, 0, 0, 792, 23034
2026/06/02 16:10:35.716, 0, 0, 792, 23034
2026/06/02 16:10:40.717, 0, 0, 792, 23034
2026/06/02 16:10:45.718, 0, 0, 792, 23034
2026/06/02 16:10:50.719, 0, 0, 792, 23034
