timestamp,gpu_util_pct,mem_util_pct,mem_used_MB,mem_total_MB
2026/06/02 14:17:06.169, 0, 0, 1014, 23034
2026/06/02 14:17:11.170, 0, 0, 1014, 23034
2026/06/02 14:17:16.171, 0, 0, 1014, 23034
2026/06/02 14:17:21.172, 0, 0, 1014, 23034
2026/06/02 14:17:26.173, 0, 0, 1014, 23034
2026/06/02 14:17:31.174, 0, 0, 1014, 23034
2026/06/02 14:17:36.176, 0, 0, 1014, 23034
2026/06/02 14:17:41.177, 0, 0, 1014, 23034
2026/06/02 14:17:46.177, 0, 0, 1014, 23034
2026/06/02 14:17:51.179, 0, 0, 1014, 23034
2026/06/02 14:17:56.179, 0, 0, 1014, 23034
2026/06/02 14:18:01.180, 0, 0, 1014, 23034
2026/06/02 14:18:06.181, 0, 0, 1014, 23034
2026/06/02 14:18:11.182, 0, 0, 1014, 23034
2026/06/02 14:18:16.183, 0, 0, 1014, 23034
2026/06/02 14:18:21.184, 0, 0, 1014, 23034
2026/06/02 14:18:26.184, 0, 0, 1014, 23034
2026/06/02 14:18:31.186, 0, 0, 1014, 23034
2026/06/02 14:18:36.187, 0, 0, 1014, 23034
2026/06/02 14:18:41.189, 0, 0, 1014, 23034
2026/06/02 14:18:46.190, 0, 0, 1014, 23034
2026/06/02 14:18:51.191, 0, 0, 1014, 23034
2026/06/02 14:18:56.191, 0, 0, 1014, 23034
2026/06/02 14:19:01.192, 0, 0, 1014, 23034
2026/06/02 14:19:06.193, 0, 0, 1014, 23034
2026/06/02 14:19:11.195, 0, 0, 1014, 23034
2026/06/02 14:19:16.196, 0, 0, 1014, 23034
2026/06/02 14:19:21.197, 0, 0, 1014, 23034
2026/06/02 14:19:26.198, 0, 0, 1014, 23034
2026/06/02 14:19:31.200, 0, 0, 1014, 23034
2026/06/02 14:19:36.200, 0, 0, 1014, 23034
2026/06/02 14:19:41.202, 0, 0, 1014, 23034
2026/06/02 14:19:46.203, 0, 0, 1014, 23034
2026/06/02 14:19:51.204, 0, 0, 1014, 23034
2026/06/02 14:19:56.205, 0, 0, 1014, 23034
2026/06/02 14:20:01.207, 0, 0, 1014, 23034
2026/06/02 14:20:06.208, 0, 0, 1014, 23034
2026/06/02 14:20:11.209, 0, 0, 1014, 23034
2026/06/02 14:20:16.211, 0, 0, 1014, 23034
2026/06/02 14:20:21.212, 0, 0, 1014, 23034
2026/06/02 14:20:26.214, 0, 0, 1014, 23034
2026/06/02 14:20:31.215, 0, 0, 1014, 23034
2026/06/02 14:20:36.216, 0, 0, 1014, 23034
2026/06/02 14:20:41.216, 0, 0, 1014, 23034
2026/06/02 14:20:46.218, 0, 0, 1014, 23034
2026/06/02 14:20:51.218, 0, 0, 1014, 23034
2026/06/02 14:20:56.220, 0, 0, 1014, 23034
2026/06/02 14:21:01.221, 0, 0, 1014, 23034
2026/06/02 14:21:06.222, 0, 0, 1014, 23034
2026/06/02 14:21:11.223, 0, 0, 1014, 23034
2026/06/02 14:21:16.225, 0, 0, 1014, 23034
2026/06/02 14:21:21.226, 0, 0, 1014, 23034
2026/06/02 14:21:26.227, 0, 0, 1014, 23034
2026/06/02 14:21:31.229, 0, 0, 1014, 23034
2026/06/02 14:21:36.230, 0, 0, 1014, 23034
2026/06/02 14:21:41.230, 0, 0, 1014, 23034
2026/06/02 14:21:46.231, 0, 0, 1014, 23034
2026/06/02 14:21:51.232, 0, 0, 1014, 23034
2026/06/02 14:21:56.234, 0, 0, 1014, 23034
2026/06/02 14:22:01.235, 0, 0, 1014, 23034
2026/06/02 14:22:06.236, 0, 0, 1014, 23034
2026/06/02 14:22:11.238, 0, 0, 1014, 23034
2026/06/02 14:22:16.238, 0, 0, 1014, 23034
2026/06/02 14:22:21.240, 0, 0, 1014, 23034
2026/06/02 14:22:26.240, 0, 0, 1014, 23034
2026/06/02 14:22:31.241, 0, 0, 1014, 23034
2026/06/02 14:22:36.243, 0, 0, 1014, 23034
2026/06/02 14:22:41.244, 0, 0, 1014, 23034
2026/06/02 14:22:46.245, 0, 0, 1014, 23034
2026/06/02 14:22:51.246, 0, 0, 1014, 23034
2026/06/02 14:22:56.247, 0, 0, 1014, 23034
2026/06/02 14:23:01.248, 0, 0, 1014, 23034
2026/06/02 14:23:06.248, 0, 0, 1014, 23034
2026/06/02 14:23:11.250, 0, 0, 1014, 23034
2026/06/02 14:23:16.251, 0, 0, 1014, 23034
2026/06/02 14:23:21.251, 0, 0, 1014, 23034
2026/06/02 14:23:26.252, 0, 0, 1014, 23034
2026/06/02 14:23:31.253, 0, 0, 1014, 23034
2026/06/02 14:23:36.254, 0, 0, 1014, 23034
2026/06/02 14:23:41.255, 0, 0, 1014, 23034
2026/06/02 14:23:46.256, 0, 0, 1014, 23034
2026/06/02 14:23:51.257, 0, 0, 1014, 23034
2026/06/02 14:23:56.258, 0, 0, 1014, 23034
2026/06/02 14:24:01.260, 0, 0, 1014, 23034
2026/06/02 14:24:06.261, 0, 0, 1014, 23034
2026/06/02 14:24:11.262, 0, 0, 1014, 23034
2026/06/02 14:24:16.263, 0, 0, 1014, 23034
2026/06/02 14:24:21.264, 0, 0, 1014, 23034
2026/06/02 14:24:26.265, 0, 0, 1014, 23034
2026/06/02 14:24:31.266, 0, 0, 1014, 23034
2026/06/02 14:24:36.267, 0, 0, 1014, 23034
2026/06/02 14:24:41.269, 0, 0, 1014, 23034
2026/06/02 14:24:46.270, 0, 0, 1014, 23034
2026/06/02 14:24:51.271, 0, 0, 1014, 23034
2026/06/02 14:24:56.272, 0, 0, 1014, 23034
2026/06/02 14:25:01.274, 0, 0, 1014, 23034
2026/06/02 14:25:06.275, 0, 0, 1014, 23034
2026/06/02 14:25:11.276, 0, 0, 1014, 23034
2026/06/02 14:25:16.278, 0, 0, 1014, 23034
2026/06/02 14:25:21.279, 0, 0, 1014, 23034
2026/06/02 14:25:26.280, 0, 0, 1014, 23034
2026/06/02 14:25:31.281, 0, 0, 1014, 23034
2026/06/02 14:25:36.281, 0, 0, 1014, 23034
2026/06/02 14:25:41.282, 0, 0, 1014, 23034
2026/06/02 14:25:46.284, 0, 0, 1014, 23034
2026/06/02 14:25:51.285, 0, 0, 1014, 23034
2026/06/02 14:25:56.286, 0, 0, 1014, 23034
2026/06/02 14:26:01.287, 0, 0, 1014, 23034
2026/06/02 14:26:06.289, 0, 0, 1014, 23034
2026/06/02 14:26:11.290, 0, 0, 1014, 23034
2026/06/02 14:26:16.291, 0, 0, 1014, 23034
2026/06/02 14:26:21.292, 0, 0, 1014, 23034
2026/06/02 14:26:26.294, 0, 0, 1014, 23034
2026/06/02 14:26:31.295, 0, 0, 1014, 23034
2026/06/02 14:26:36.296, 0, 0, 1014, 23034
2026/06/02 14:26:41.297, 0, 0, 1014, 23034
2026/06/02 14:26:46.298, 0, 0, 1014, 23034
2026/06/02 14:26:51.299, 0, 0, 1014, 23034
2026/06/02 14:26:56.300, 0, 0, 1014, 23034
2026/06/02 14:27:01.301, 0, 0, 1014, 23034
2026/06/02 14:27:06.302, 0, 0, 1014, 23034
2026/06/02 14:27:11.304, 0, 0, 1014, 23034
2026/06/02 14:27:16.305, 0, 0, 1014, 23034
2026/06/02 14:27:21.306, 0, 0, 1014, 23034
2026/06/02 14:27:26.307, 0, 0, 1014, 23034
