timestamp,cpu_util_pct,mem_used_MB,mem_total_MB,swap_used_MB
2026/06/02 17:40:52,8.2,3454,61909,0
2026/06/02 17:40:56,2.1,3416,61909,0
2026/06/02 17:41:01,2.1,3411,61909,0
2026/06/02 17:41:05,2.2,3423,61909,0
2026/06/02 17:41:10,0.5,3443,61909,0
2026/06/02 17:41:14,1.0,3443,61909,0
2026/06/02 17:41:19,0.5,3437,61909,0
2026/06/02 17:41:23,0.6,3430,61909,0
2026/06/02 17:41:28,0.5,3425,61909,0
2026/06/02 17:41:32,1.2,3424,61909,0
2026/06/02 17:41:37,1.2,3440,61909,0
2026/06/02 17:41:42,1.1,3422,61909,0
2026/06/02 17:41:46,1.7,3444,61909,0
2026/06/02 17:41:51,1.5,3439,61909,0
2026/06/02 17:41:55,2.0,3467,61909,0
2026/06/02 17:42:00,1.5,3470,61909,0
2026/06/02 17:42:04,1.5,3461,61909,0
2026/06/02 17:42:09,1.2,3454,61909,0
2026/06/02 17:42:13,1.7,3488,61909,0
2026/06/02 17:42:18,1.6,3470,61909,0
2026/06/02 17:42:22,2.2,3438,61909,0
2026/06/02 17:42:27,2.4,3405,61909,0
2026/06/02 17:42:31,1.7,3399,61909,0
2026/06/02 17:42:36,1.2,3413,61909,0
2026/06/02 17:42:40,0.7,3416,61909,0
2026/06/02 17:42:45,1.4,3409,61909,0
2026/06/02 17:42:49,1.2,3391,61909,0
2026/06/02 17:42:54,2.0,3397,61909,0
2026/06/02 17:42:58,1.2,3401,61909,0
2026/06/02 17:43:03,1.6,3405,61909,0
