timestamp,cpu_util_pct,mem_used_MB,mem_total_MB,swap_used_MB
2026/06/02 17:44:44,8.5,3460,61909,0
2026/06/02 17:44:48,1.6,3400,61909,0
2026/06/02 17:44:53,1.6,3404,61909,0
2026/06/02 17:44:58,1.4,3425,61909,0
2026/06/02 17:45:02,1.1,3403,61909,0
2026/06/02 17:45:07,1.0,3404,61909,0
2026/06/02 17:45:11,1.2,3397,61909,0
2026/06/02 17:45:16,1.6,3394,61909,0
2026/06/02 17:45:20,1.6,3405,61909,0
2026/06/02 17:45:25,2.0,3404,61909,0
2026/06/02 17:45:29,1.6,3401,61909,0
2026/06/02 17:45:34,1.9,3401,61909,0
2026/06/02 17:45:38,1.6,3412,61909,0
2026/06/02 17:45:43,1.4,3398,61909,0
2026/06/02 17:45:47,0.7,3393,61909,0
2026/06/02 17:45:52,0.9,3399,61909,0
2026/06/02 17:45:56,1.0,3380,61909,0
2026/06/02 17:46:01,1.2,3390,61909,0
2026/06/02 17:46:05,0.6,3399,61909,0
2026/06/02 17:46:10,1.2,3403,61909,0
2026/06/02 17:46:14,1.2,3396,61909,0
2026/06/02 17:46:19,1.5,3402,61909,0
2026/06/02 17:46:23,1.0,3392,61909,0
2026/06/02 17:46:28,0.5,3414,61909,0
2026/06/02 17:46:32,0.6,3414,61909,0
2026/06/02 17:46:37,0.9,3419,61909,0
2026/06/02 17:46:41,1.0,3409,61909,0
2026/06/02 17:46:46,0.6,3413,61909,0
2026/06/02 17:46:50,0.5,3409,61909,0
2026/06/02 17:46:55,1.4,3415,61909,0
2026/06/02 17:47:00,1.6,3404,61909,0
2026/06/02 17:47:04,1.1,3413,61909,0
2026/06/02 17:47:09,0.9,3403,61909,0
2026/06/02 17:47:13,0.6,3411,61909,0
2026/06/02 17:47:18,0.2,3406,61909,0
2026/06/02 17:47:22,1.2,3400,61909,0
2026/06/02 17:47:27,0.4,3408,61909,0
2026/06/02 17:47:31,0.6,3393,61909,0
2026/06/02 17:47:36,0.4,3386,61909,0
2026/06/02 17:47:40,1.6,3385,61909,0
2026/06/02 17:47:45,1.1,3385,61909,0
2026/06/02 17:47:49,1.2,3391,61909,0
2026/06/02 17:47:54,1.4,3398,61909,0
2026/06/02 17:47:58,0.9,3382,61909,0
2026/06/02 17:48:03,1.1,3367,61909,0
2026/06/02 17:48:07,0.6,3370,61909,0
2026/06/02 17:48:12,0.5,3380,61909,0
2026/06/02 17:48:16,0.6,3391,61909,0
2026/06/02 17:48:21,1.1,3412,61909,0
2026/06/02 17:48:25,1.5,3396,61909,0
2026/06/02 17:48:30,1.4,3388,61909,0
2026/06/02 17:48:34,1.4,3386,61909,0
2026/06/02 17:48:39,1.4,3400,61909,0
2026/06/02 17:48:43,1.0,3391,61909,0
2026/06/02 17:48:48,0.6,3388,61909,0
2026/06/02 17:48:52,0.7,3382,61909,0
2026/06/02 17:48:57,0.9,3380,61909,0
2026/06/02 17:49:02,0.9,3386,61909,0
2026/06/02 17:49:06,0.6,3387,61909,0
2026/06/02 17:49:11,1.0,3377,61909,0
2026/06/02 17:49:15,1.7,3373,61909,0
2026/06/02 17:49:20,1.9,3389,61909,0
2026/06/02 17:49:24,1.4,3402,61909,0
2026/06/02 17:49:29,0.5,3392,61909,0
2026/06/02 17:49:33,0.7,3397,61909,0
2026/06/02 17:49:38,0.5,3392,61909,0
2026/06/02 17:49:42,1.0,3391,61909,0
2026/06/02 17:49:47,0.4,3383,61909,0
2026/06/02 17:49:51,0.6,3394,61909,0
2026/06/02 17:49:56,1.1,3388,61909,0
2026/06/02 17:50:00,1.7,3379,61909,0
2026/06/02 17:50:05,1.2,3373,61909,0
2026/06/02 17:50:09,1.0,3375,61909,0
2026/06/02 17:50:14,0.5,3380,61909,0
2026/06/02 17:50:18,0.6,3385,61909,0
2026/06/02 17:50:23,0.7,3385,61909,0
2026/06/02 17:50:27,0.5,3378,61909,0
2026/06/02 17:50:32,0.4,3373,61909,0
2026/06/02 17:50:36,0.6,3379,61909,0
2026/06/02 17:50:41,1.5,3384,61909,0
2026/06/02 17:50:45,1.2,3388,61909,0
2026/06/02 17:50:50,1.4,3390,61909,0
2026/06/02 17:50:54,1.0,3380,61909,0
2026/06/02 17:50:59,0.6,3375,61909,0
2026/06/02 17:51:04,1.1,3386,61909,0
2026/06/02 17:51:08,0.9,3370,61909,0
2026/06/02 17:51:13,0.7,3371,61909,0
2026/06/02 17:51:17,0.7,3389,61909,0
2026/06/02 17:51:22,1.2,3378,61909,0
2026/06/02 17:51:26,1.4,3382,61909,0
2026/06/02 17:51:31,1.5,3387,61909,0
2026/06/02 17:51:35,1.2,3377,61909,0
2026/06/02 17:51:40,1.2,3407,61909,0
2026/06/02 17:51:44,1.2,3414,61909,0
2026/06/02 17:51:49,0.4,3394,61909,0
2026/06/02 17:51:53,0.6,3408,61909,0
2026/06/02 17:51:58,0.5,3382,61909,0
2026/06/02 17:52:02,1.1,3394,61909,0
2026/06/02 17:52:07,0.9,3395,61909,0
2026/06/02 17:52:11,1.2,3391,61909,0
2026/06/02 17:52:16,1.5,3386,61909,0
2026/06/02 17:52:20,1.7,3383,61909,0
2026/06/02 17:52:25,1.5,3366,61909,0
2026/06/02 17:52:29,0.7,3367,61909,0
2026/06/02 17:52:34,0.7,3376,61909,0
2026/06/02 17:52:38,0.9,3375,61909,0
2026/06/02 17:52:43,1.1,3386,61909,0
2026/06/02 17:52:47,0.9,3377,61909,0
2026/06/02 17:52:52,0.7,3385,61909,0
2026/06/02 17:52:56,1.5,3390,61909,0
2026/06/02 17:53:01,1.6,3387,61909,0
2026/06/02 17:53:06,1.5,3411,61909,0
2026/06/02 17:53:10,0.7,3395,61909,0
2026/06/02 17:53:15,0.9,3398,61909,0
2026/06/02 17:53:19,0.9,3386,61909,0
2026/06/02 17:53:24,1.1,3379,61909,0
2026/06/02 17:53:28,0.9,3375,61909,0
2026/06/02 17:53:33,0.9,3373,61909,0
2026/06/02 17:53:37,0.6,3382,61909,0
2026/06/02 17:53:42,1.4,3373,61909,0
2026/06/02 17:53:46,1.2,3372,61909,0
2026/06/02 17:53:51,1.5,3373,61909,0
2026/06/02 17:53:55,0.7,3390,61909,0
2026/06/02 17:54:00,0.5,3391,61909,0
2026/06/02 17:54:04,1.0,3383,61909,0
2026/06/02 17:54:09,0.7,3384,61909,0
2026/06/02 17:54:13,0.6,3392,61909,0
2026/06/02 17:54:18,0.6,3386,61909,0
2026/06/02 17:54:22,1.1,3376,61909,0
2026/06/02 17:54:27,1.2,3384,61909,0
2026/06/02 17:54:31,1.5,3392,61909,0
2026/06/02 17:54:36,1.4,3397,61909,0
2026/06/02 17:54:40,1.0,3388,61909,0
2026/06/02 17:54:45,0.7,3370,61909,0
2026/06/02 17:54:49,0.7,3374,61909,0
2026/06/02 17:54:54,0.5,3375,61909,0
2026/06/02 17:54:58,0.6,3377,61909,0
2026/06/02 17:55:03,0.9,3391,61909,0
2026/06/02 17:55:08,0.5,3393,61909,0
2026/06/02 17:55:12,1.2,3390,61909,0
2026/06/02 17:55:17,1.2,3378,61909,0
2026/06/02 17:55:21,1.6,3378,61909,0
2026/06/02 17:55:26,0.9,3381,61909,0
2026/06/02 17:55:30,0.4,3385,61909,0
2026/06/02 17:55:35,0.5,3399,61909,0
2026/06/02 17:55:39,0.6,3388,61909,0
2026/06/02 17:55:44,0.7,3400,61909,0
2026/06/02 17:55:48,0.5,3390,61909,0
2026/06/02 17:55:53,0.5,3385,61909,0
2026/06/02 17:55:57,1.2,3380,61909,0
2026/06/02 17:56:02,1.7,3390,61909,0
2026/06/02 17:56:06,1.6,3385,61909,0
2026/06/02 17:56:11,0.6,3383,61909,0
2026/06/02 17:56:15,0.9,3385,61909,0
2026/06/02 17:56:20,0.4,3375,61909,0
2026/06/02 17:56:24,0.9,3383,61909,0
2026/06/02 17:56:29,0.6,3385,61909,0
2026/06/02 17:56:33,0.7,3383,61909,0
2026/06/02 17:56:38,0.9,3379,61909,0
2026/06/02 17:56:42,1.7,3391,61909,0
2026/06/02 17:56:47,1.4,3404,61909,0
2026/06/02 17:56:51,1.4,3400,61909,0
2026/06/02 17:56:56,0.7,3398,61909,0
2026/06/02 17:57:00,0.5,3401,61909,0
2026/06/02 17:57:05,0.7,3386,61909,0
2026/06/02 17:57:10,0.7,3400,61909,0
2026/06/02 17:57:14,0.7,3395,61909,0
2026/06/02 17:57:19,0.9,3386,61909,0
2026/06/02 17:57:23,1.0,3377,61909,0
2026/06/02 17:57:28,1.2,3407,61909,0
2026/06/02 17:57:32,1.4,3394,61909,0
2026/06/02 17:57:37,1.5,3394,61909,0
2026/06/02 17:57:41,0.7,3393,61909,0
2026/06/02 17:57:46,1.1,3393,61909,0
2026/06/02 17:57:50,0.7,3402,61909,0
2026/06/02 17:57:55,0.7,3389,61909,0
2026/06/02 17:57:59,0.6,3382,61909,0
2026/06/02 17:58:04,0.7,3384,61909,0
2026/06/02 17:58:08,0.7,3390,61909,0
2026/06/02 17:58:13,1.4,3393,61909,0
2026/06/02 17:58:17,1.1,3398,61909,0
2026/06/02 17:58:22,1.5,3383,61909,0
2026/06/02 17:58:26,0.9,3387,61909,0
2026/06/02 17:58:31,0.5,3393,61909,0
2026/06/02 17:58:35,0.6,3392,61909,0
2026/06/02 17:58:40,0.7,3383,61909,0
2026/06/02 17:58:44,1.1,3378,61909,0
