timestamp,cpu_util_pct,mem_used_MB,mem_total_MB,swap_used_MB
2026/06/02 16:07:20,1.9,3371,61909,0
2026/06/02 16:07:25,1.5,3361,61909,0
2026/06/02 16:07:29,1.2,3348,61909,0
2026/06/02 16:07:34,0.9,3350,61909,0
2026/06/02 16:07:38,1.4,3333,61909,0
2026/06/02 16:07:43,1.0,3345,61909,0
2026/06/02 16:07:47,1.0,3354,61909,0
2026/06/02 16:07:52,1.0,3352,61909,0
2026/06/02 16:07:57,0.5,3323,61909,0
2026/06/02 16:08:01,2.2,3317,61909,0
2026/06/02 16:08:06,1.5,3326,61909,0
2026/06/02 16:08:10,2.0,3325,61909,0
2026/06/02 16:08:15,0.1,3324,61909,0
2026/06/02 16:08:19,0.4,3329,61909,0
2026/06/02 16:08:24,0.5,3348,61909,0
2026/06/02 16:08:28,0.1,3334,61909,0
2026/06/02 16:08:33,0.1,3340,61909,0
2026/06/02 16:08:37,0.4,3337,61909,0
2026/06/02 16:08:42,0.6,3328,61909,0
2026/06/02 16:08:46,0.9,3338,61909,0
2026/06/02 16:08:51,0.9,3334,61909,0
2026/06/02 16:08:55,1.1,3339,61909,0
2026/06/02 16:09:00,1.0,3343,61909,0
2026/06/02 16:09:04,0.6,3340,61909,0
2026/06/02 16:09:09,0.1,3342,61909,0
2026/06/02 16:09:13,0.4,3332,61909,0
2026/06/02 16:09:18,0.2,3349,61909,0
2026/06/02 16:09:22,0.6,3337,61909,0
2026/06/02 16:09:27,0.4,3336,61909,0
2026/06/02 16:09:31,1.0,3336,61909,0
2026/06/02 16:09:36,1.0,3336,61909,0
2026/06/02 16:09:40,1.4,3350,61909,0
2026/06/02 16:09:45,0.6,3348,61909,0
2026/06/02 16:09:49,0.1,3325,61909,0
2026/06/02 16:09:54,0.1,3322,61909,0
2026/06/02 16:09:59,0.2,3342,61909,0
2026/06/02 16:10:03,0.5,3341,61909,0
2026/06/02 16:10:08,0.1,3338,61909,0
2026/06/02 16:10:12,0.1,3339,61909,0
2026/06/02 16:10:17,0.6,3355,61909,0
2026/06/02 16:10:21,1.2,3340,61909,0
2026/06/02 16:10:26,1.0,3342,61909,0
2026/06/02 16:10:30,1.0,3356,61909,0
2026/06/02 16:10:35,0.2,3322,61909,0
2026/06/02 16:10:39,0.2,3318,61909,0
2026/06/02 16:10:44,0.6,3332,61909,0
2026/06/02 16:10:48,0.2,3342,61909,0
2026/06/02 16:10:53,0.5,3320,61909,0
