timestamp,gpu_util_pct,mem_util_pct,mem_used_MB,mem_total_MB
2026/06/09 17:10:44.115, 0, 0, 768, 23034
2026/06/09 17:10:49.117, 0, 0, 768, 23034
2026/06/09 17:10:54.117, 0, 0, 768, 23034
2026/06/09 17:10:59.118, 0, 0, 768, 23034
2026/06/09 17:11:04.118, 0, 0, 768, 23034
2026/06/09 17:11:09.119, 0, 0, 768, 23034
2026/06/09 17:11:14.119, 0, 0, 768, 23034
2026/06/09 17:11:19.120, 0, 0, 768, 23034
2026/06/09 17:11:24.121, 0, 0, 768, 23034
2026/06/09 17:11:29.122, 0, 0, 768, 23034
2026/06/09 17:11:34.122, 0, 0, 768, 23034
2026/06/09 17:11:39.123, 0, 0, 768, 23034
2026/06/09 17:11:44.125, 0, 0, 768, 23034
2026/06/09 17:11:49.126, 0, 0, 768, 23034
2026/06/09 17:11:54.126, 0, 0, 768, 23034
2026/06/09 17:11:59.128, 0, 0, 768, 23034
2026/06/09 17:12:04.129, 0, 0, 768, 23034
2026/06/09 17:12:09.130, 0, 0, 768, 23034
2026/06/09 17:12:14.131, 0, 0, 768, 23034
2026/06/09 17:12:19.133, 0, 0, 768, 23034
2026/06/09 17:12:24.134, 0, 0, 768, 23034
2026/06/09 17:12:29.135, 0, 0, 768, 23034
2026/06/09 17:12:34.136, 0, 0, 768, 23034
2026/06/09 17:12:39.136, 0, 0, 768, 23034
2026/06/09 17:12:44.138, 0, 0, 768, 23034
2026/06/09 17:12:49.139, 0, 0, 768, 23034
2026/06/09 17:12:54.139, 0, 0, 768, 23034
2026/06/09 17:12:59.140, 0, 0, 768, 23034
2026/06/09 17:13:04.141, 0, 0, 768, 23034
2026/06/09 17:13:09.142, 0, 0, 768, 23034
2026/06/09 17:13:14.143, 0, 0, 768, 23034
2026/06/09 17:13:19.144, 0, 0, 768, 23034
2026/06/09 17:13:24.146, 0, 0, 768, 23034
2026/06/09 17:13:29.147, 0, 0, 768, 23034
2026/06/09 17:13:34.148, 0, 0, 768, 23034
2026/06/09 17:13:39.149, 0, 0, 768, 23034
2026/06/09 17:13:44.151, 0, 0, 768, 23034
2026/06/09 17:13:49.151, 0, 0, 768, 23034
2026/06/09 17:13:54.153, 0, 0, 768, 23034
2026/06/09 17:13:59.154, 0, 0, 768, 23034
2026/06/09 17:14:04.155, 0, 0, 768, 23034
2026/06/09 17:14:09.156, 0, 0, 768, 23034
2026/06/09 17:14:14.156, 0, 0, 768, 23034
2026/06/09 17:14:19.158, 0, 0, 768, 23034
2026/06/09 17:14:24.159, 0, 0, 768, 23034
2026/06/09 17:14:29.160, 0, 0, 768, 23034
2026/06/09 17:14:34.161, 0, 0, 768, 23034
2026/06/09 17:14:39.162, 0, 0, 768, 23034
2026/06/09 17:14:44.163, 0, 0, 768, 23034
2026/06/09 17:14:49.164, 0, 0, 768, 23034
2026/06/09 17:14:54.165, 0, 0, 768, 23034
2026/06/09 17:14:59.167, 0, 0, 768, 23034
2026/06/09 17:15:04.167, 0, 0, 768, 23034
2026/06/09 17:15:09.168, 0, 0, 768, 23034
2026/06/09 17:15:14.169, 0, 0, 768, 23034
2026/06/09 17:15:19.170, 0, 0, 768, 23034
2026/06/09 17:15:24.171, 0, 0, 768, 23034
2026/06/09 17:15:29.171, 0, 0, 768, 23034
2026/06/09 17:15:34.172, 0, 0, 768, 23034
2026/06/09 17:15:39.174, 0, 0, 768, 23034
