timestamp,cpu_util_pct,mem_used_MB,mem_total_MB,swap_used_MB
2026/06/04 23:32:00,0.2,3722,61909,0
2026/06/04 23:32:05,0.2,3722,61909,0
2026/06/04 23:32:09,0.5,3723,61909,0
2026/06/04 23:32:14,0.2,3723,61909,0
2026/06/04 23:32:18,0.2,3723,61909,0
2026/06/04 23:32:23,0.4,3723,61909,0
2026/06/04 23:32:27,0.1,3722,61909,0
2026/06/04 23:32:32,0.2,3723,61909,0
2026/06/04 23:32:36,0.2,3723,61909,0
2026/06/04 23:32:41,0.4,3723,61909,0
2026/06/04 23:32:45,0.1,3725,61909,0
2026/06/04 23:32:50,0.5,3725,61909,0
2026/06/04 23:32:54,0.2,3725,61909,0
2026/06/04 23:32:59,0.2,3725,61909,0
2026/06/04 23:33:03,0.4,3724,61909,0
2026/06/04 23:33:08,0.1,3724,61909,0
2026/06/04 23:33:12,0.2,3724,61909,0
2026/06/04 23:33:17,0.2,3725,61909,0
2026/06/04 23:33:21,0.4,3726,61909,0
2026/06/04 23:33:26,0.4,3726,61909,0
2026/06/04 23:33:30,0.2,3726,61909,0
2026/06/04 23:33:35,0.1,3726,61909,0
2026/06/04 23:33:39,0.4,3726,61909,0
2026/06/04 23:33:44,0.2,3727,61909,0
2026/06/04 23:33:49,0.1,3727,61909,0
2026/06/04 23:33:53,0.2,3727,61909,0
2026/06/04 23:33:58,0.1,3727,61909,0
2026/06/04 23:34:02,0.2,3728,61909,0
2026/06/04 23:34:07,0.1,3727,61909,0
2026/06/04 23:34:11,0.2,3727,61909,0
2026/06/04 23:34:16,0.2,3727,61909,0
2026/06/04 23:34:20,0.2,3727,61909,0
2026/06/04 23:34:25,0.1,3727,61909,0
2026/06/04 23:34:29,0.4,3727,61909,0
2026/06/04 23:34:34,0.1,3726,61909,0
2026/06/04 23:34:38,0.2,3726,61909,0
2026/06/04 23:34:43,0.2,3727,61909,0
2026/06/04 23:34:47,0.2,3728,61909,0
2026/06/04 23:34:52,0.2,3728,61909,0
2026/06/04 23:34:56,0.1,3728,61909,0
2026/06/04 23:35:01,0.4,3728,61909,0
2026/06/04 23:35:05,0.1,3729,61909,0
2026/06/04 23:35:10,0.2,3730,61909,0
